task_id	seed_id	dataset	task_description	source_clip	visual_context	audio_pillar	tier	corruption_type	corruption_severity	model	av_sync_score	artifact_quality_score	speaker_consistency_score	semantic_match_score	music_coherence_score	detection_correct	ground_truth_label
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=200	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=500	gemini_2_5_flash	2	5	5	4	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1000	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=750	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=750	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1500	gemini_2_5_flash	2	5	5	3	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=2000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=2000	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	none	clean	signal_pipeline	5	5	5	5	5	True	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_denoised_thumb_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	greatest_hits_2015-02-16-16-56-35_denoised_thumb_00	True	sfx	1	none	clean	gemini_2_5_flash	2	4	5	5	5	False	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=50	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=50	gemini_2_5_flash	3	5	5	4	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=100	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=100	gemini_2_5_flash	3	5	5	4	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=200	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=200	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=500	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=1000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=1000	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=750	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=750	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=1500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=1500	gemini_2_5_flash	3	5	5	4	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=2000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	sfx_mistime	shift_ms=2000	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	none	clean	signal_pipeline	5	5	5	5	5	True	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-56-35_mic_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-56-35_mic_00	greatest_hits_2015-02-16-16-56-35_mic_00	True	sfx	1	none	clean	gemini_2_5_flash	5	5	5	5	5	True	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=50	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=50	gemini_2_5_flash	3	5	5	4	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=100	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=100	gemini_2_5_flash	3	5	5	5	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=200	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=200	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=500	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=1000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=1000	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=750	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=750	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=1500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=1500	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=2000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	sfx_mistime	shift_ms=2000	gemini_2_5_flash	4	5	5	4	5	True	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	none	clean	signal_pipeline	5	5	5	5	5	True	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_00	greatest_hits_2015-02-16-16-58-57_denoised_00	True	sfx	1	none	clean	gemini_2_5_flash	5	5	5	5	5	True	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=50	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=50	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=100	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=100	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=200	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=200	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=500	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1000	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=750	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms750	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=750	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms1500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=1500	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=2000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_shift_ms2000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	sfx_mistime	shift_ms=2000	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	none	clean	signal_pipeline	5	5	5	5	5	True	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_denoised_thumb_00_clean	S3	greatest_hits	S3: none on greatest_hits/greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	greatest_hits_2015-02-16-16-58-57_denoised_thumb_00	True	sfx	1	none	clean	gemini_2_5_flash	5	5	5	5	5	True	clean
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=50	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms50	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=50	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=100	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms100	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=100	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=200	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms200	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=200	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=500	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms500	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=500	gemini_2_5_flash	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=1000	signal_pipeline	5	5	5	5	5	False	sfx_mistime
S3_greatest_hits_greatest_hits_2015-02-16-16-58-57_mic_00_shift_ms1000	S3	greatest_hits	S3: sfx_mistime on greatest_hits/greatest_hits_2015-02-16-16-58-57_mic_00	greatest_hits_2015-02-16-16-58-57_mic_00	True	sfx	1	sfx_mistime	shift_ms=1000	gemini_2_5_flash	4	5	5	5	5	True	sfx_mistime
